-9.26019865934,-6.78345439518,A
-4.94234697348,-4.30577825927,A
-8.83291764218,-5.35304429852,A
-10.9650128092,-12.5474848548,A
-11.9373121118,-15.1573718415,A
-8.78817919831,-10.3697228725,A
-6.36897362007,-11.7407187848,A
-9.20788578875,-5.12230009937,A
-9.9333269798,-13.6193843896,A
-9.591940759,-9.42339685462,A
-7.23458695715,-13.777512403,A
-11.1211953491,-16.411458829,A
-6.69183340561,-8.5486805562,A
-10.5232589065,-12.0090125821,A
-11.2120947073,-10.3818446636,A
-6.87009968916,-13.5875061752,A
-10.0700081321,-10.1684120306,A
-9.04226079958,-11.0801111698,A
-8.73841043152,-8.02359041697,A
-9.35220522485,-11.2316156593,A
-8.71081303707,-16.1615467104,A
-8.13237385914,-11.6083361385,A
-10.7728804807,-5.63546314391,A
-9.71187889742,-6.33562944333,A
-6.93062647697,-9.07763011739,A
-8.3497747044,-15.9922813036,A
-5.5194683399,-7.18852212333,A
-6.91910860509,-6.35422292172,A
-9.38454928195,-12.3107217936,A
-6.53503533912,-14.4985547831,A
-6.09561481007,-13.9788654878,A
-9.31408946738,-12.769248503,A
-7.46381169726,-4.57490695869,A
-9.22132284585,-8.69981850022,A
-5.43942026016,-5.95650361351,A
-10.6158024172,-14.3318951852,A
-7.78810089358,-5.60370639436,A
-7.64388493623,-14.298480763,A
-9.81304273002,-12.4030077547,A
-8.47703945822,-11.3389177403,A
-4.9719990328,-7.75002985151,A
-9.39116056183,-8.68932264561,A
-9.58335849811,-11.8724449598,A
-7.63815128705,-11.8318989091,A
-7.92934963623,-12.9201188618,A
-8.27773649147,-7.25948248321,A
-8.81999446877,-7.46877004362,A
-8.01923354527,-7.74994270463,A
-7.79397000154,-12.2431087158,A
-7.95248482284,-14.0387501624,A
-7.05080388633,-8.28613593523,A
-8.72913096941,-8.86137150833,A
-6.3880792612,-15.3437027161,A
-4.74536609594,-6.90425373553,A
-7.02713968649,-11.822366724,A
-9.49414418623,-9.77836085543,A
-8.2101258123,-8.95165030391,A
-10.2705931672,-11.0647670878,A
-9.05369492712,-10.6112785366,A
-8.01436760011,-7.94117858545,A
-8.33783227217,-8.75470459818,A
-9.48233215478,-6.16005274183,A
-8.9173364278,-8.45400435762,A
-8.14920357334,-11.3419328316,A
-8.79478014319,-14.8417937573,A
-8.34062370687,-8.56648319964,A
-8.78768238041,-7.45651191984,A
-8.00776902823,-10.0357160862,A
-7.54900443385,-5.71223501036,A
-10.8093279754,-11.786021898,A
-10.6322435406,-10.071812435,A
-8.92821124342,-4.25689469922,A
-11.8433124192,-10.2295905416,A
-7.77999730828,-7.82591108988,A
-12.366409921,-15.9945435849,A
-9.31528333365,-10.0500518419,A
-9.22041136836,-11.05929062,A
-8.89510283062,-12.3429963975,A
-9.94532072449,-10.3936096924,A
-4.53975793407,-8.07155881808,A
-5.15772568791,-9.04448579356,A
-8.999946987,-7.95798248046,A
-8.78248952108,-8.60278281701,A
-10.9819474462,-7.76348905777,A
-6.55856887013,-2.95789523586,A
-7.62872436015,-6.68067779407,A
-5.02666752735,-9.03969719047,A
-11.0364793499,-12.0582082069,A
-8.88099128126,-9.00507531979,A
-6.19118173237,-13.0697480987,A
-10.3882359002,-12.6983980266,A
-6.42257115064,-6.1455738313,A
-6.72935501731,-10.3064697776,A
-9.55225300336,-15.1880171764,A
-6.55474135408,-14.9539230122,A
-6.14919937289,-6.59347030557,A
-6.52917331613,-2.82117859519,A
-13.2278330627,-12.2251340728,A
-8.20687524402,-7.35917455295,A
-7.35717452351,-11.2601682853,A
-5.68010225055,-6.5777581533,A
-8.47842588354,-3.47870427831,A
-7.36099125509,-8.99635794899,A
-7.78023634073,-11.5758034878,A
-9.59130267821,-10.3867917992,A
-6.27938626726,-8.99294094502,A
-8.29698912353,-8.81430760931,A
-11.9606529248,-10.9245413259,A
-10.625424633,-16.1743693766,A
-9.31541312209,-13.0863204489,A
-7.48745824006,-11.604309081,A
-8.52471791557,-6.18409319085,A
-8.62745035734,-5.17800196406,A
-4.67441506887,-6.95020774948,A
-11.4332850125,-14.9907746341,A
-9.43513214127,-8.14395175711,A
-8.69121079273,-10.9174442489,A
-7.60855247639,-12.2859408921,A
-6.17026875635,-14.0056451347,A
-6.59771203509,-6.88256159548,A
-10.3574943837,-14.5183935185,A
-10.7271753451,-10.4865781319,A
-8.46862611846,-8.38212774933,A
-9.52054205831,-7.31898059335,A
-8.85303774741,-12.4709600675,A
-11.5281152376,-10.9271185751,A
-7.64813640726,-9.22032546555,A
-7.27609608144,-10.1294567288,A
-9.8350134371,-12.0827965708,A
-6.85647780239,-9.2168455171,A
-5.30251228057,-10.1623652129,A
-8.53876363285,-11.8777907787,A
-8.31870535724,-8.88070780928,A
-8.14073966652,-13.7465008777,A
-7.37721960018,-8.90626304203,A
-8.97703774235,-7.67119591039,A
-6.76313033136,-9.34905379683,A
-5.54082409071,-11.1192148091,A
-5.74749676004,-13.8160023773,A
-6.06806788702,-8.11902549124,A
-8.73592075342,-10.4032299603,A
-8.35641746603,-12.7787784898,A
-4.47837436589,-13.7725643866,A
-6.11516566196,-8.26113840753,A
-7.07839855676,-5.24348263346,A
-9.68662318231,-13.5126010368,A
-7.96360382826,-5.38089793284,A
-9.00735639864,-6.01568787876,A
-8.53029681184,-6.09788660491,A
-6.89119564334,-8.94135628442,A
-8.6961409903,-14.1689107973,A
-9.68011691387,-17.0018665431,A
-9.54928333282,-14.1590522286,A
-8.6542967219,-3.73041381311,A
-8.87662659411,-13.5155492176,A
-6.22856769936,-7.0319162759,A
-6.69514919925,-9.01502038641,A
-5.65033420862,-2.67148653586,A
-8.11956933682,-13.7932762776,A
-8.15582403175,-7.92666399089,A
-6.91524979205,-3.855529517,A
-8.15224754276,-10.4459983691,A
-6.83709501429,-10.4759603434,A
-11.4819510688,-13.1546965358,A
-9.70842192221,-8.39300774211,A
-6.27483590144,-9.94349393786,A
-7.59915261149,-14.2290301887,A
-9.00577615496,-11.4833667035,A
-7.55191454636,-13.9705082301,A
-7.83734687896,-12.5132243942,A
-9.5986383698,-16.9998332749,A
-6.60708722565,-9.57176760027,A
-9.96472038863,-10.7581216467,A
-5.9288031659,-11.2469082033,A
-12.2463084066,-12.8101224577,A
-10.8861030962,-7.08194818015,A
-10.0968330553,-3.73580561232,A
-6.75081575378,-9.6064961133,A
-7.84063925697,-6.92461645899,A
-8.44063258627,-16.0291615102,A
-7.31818054648,-10.2512521921,A
-8.66539271767,-18.9040219661,A
-8.33971134173,-7.05047225571,A
-7.78012449256,-15.1150739643,A
-7.82745337325,-9.94002526277,A
-9.11930492937,-11.2733488024,A
-9.27797437082,-6.02086813411,A
-8.20282140382,-6.66835578225,A
-5.92559059863,-6.99521832449,A
-8.00295747441,-12.380219511,A
-7.14692001848,-11.3059976615,A
-9.57792291738,-7.75485675929,A
-10.76106332,-8.82051780845,A
-8.83181437845,-11.8819656982,A
-7.68334844892,-11.4654053786,A
-9.00472002602,-9.73529466617,A
-5.07705353275,-10.9968603764,A
-8.74423272974,-1.27363415913,A
-10.6101378378,-13.2458256323,A
-9.74708041457,-15.9564747115,A
-8.85045391164,-9.93630995059,A
-6.8644966746,-6.49530544615,A
-7.29900800073,-7.54810592702,A
-7.27100983948,-7.94943739018,A
-8.55975290468,-12.8035806987,A
-6.58489301084,-9.61200200389,A
-6.59383324506,-6.78366041745,A
-5.47669649428,-9.65640428819,A
-8.29117625557,-8.82988338991,A
-5.41801730506,-11.9725273765,A
-7.80395002579,-14.4644185759,A
-5.47473104692,-9.90130608524,A
-10.0562167625,-9.18063404365,A
-9.75909990039,-12.6681782092,A
-12.3025921205,-6.21764244867,A
-10.1075029999,-12.924987069,A
-8.22569162788,-11.1356500597,A
-7.70864230709,-12.2944862537,A
-8.37469901871,-7.52479284587,A
-8.12958655486,-8.13744324153,A
-11.351652911,-16.5963067723,A
-5.91372706525,-7.39999446746,A
-10.3819479007,-7.92278069654,A
-8.61361977092,-10.919185074,A
-7.94906805358,-9.53235704879,A
-7.61838482793,-9.21990489449,A
-5.55749296925,-8.90296698858,A
-8.08481394514,-8.68051585182,A
-9.66714041358,-11.7858042988,A
-12.07610634,-14.2877545272,A
-6.61978404052,-13.537218803,A
-9.35283847968,-9.52123056238,A
-7.26797611816,-10.8630560131,A
-7.03967665242,-8.28625546939,A
-6.95570531717,-9.89977016097,A
-6.39010283052,-8.08399541994,A
-5.97630720546,-8.62435786301,A
-8.49881728537,-14.4624557789,A
-6.2236379695,-20.8047237416,A
-11.5076222819,-16.9423320787,A
-8.28089711575,-11.6154083559,A
-9.54812111935,-7.63058787582,A
-6.92508815624,-5.53629956727,A
-1.18930887152,4.80571803806,B
8.84468473922,5.8336952067,B
7.18090624581,9.78845933477,B
7.63398549962,5.69511102587,B
0.15406502409,3.70526101849,B
4.75200828366,5.31420108179,B
1.95135935267,7.26551099622,B
8.65847665023,7.87255069866,B
-0.790223697531,2.28529210858,B
4.55734202576,6.54900431333,B
-0.36742528272,5.03394992144,B
-6.27121742409,3.49077412123,B
1.86263396606,2.43602422889,B
-0.184678937479,3.56962226806,B
1.76105028338,4.79093800548,B
2.9980930776,8.39624687473,B
4.57520338093,7.64677774224,B
-6.68174417808,4.76559233932,B
-4.64562936031,2.85524057906,B
4.36755173914,8.53045327624,B
-5.26778838107,0.658339343603,B
10.0325348809,10.4832901436,B
4.52309463413,4.57909576143,B
8.44941532519,9.9278076237,B
1.95315958927,6.25457868083,B
4.80715278175,8.09550187511,B
12.7300012535,9.56714975972,B
8.07572315987,9.02674549396,B
2.89664808895,3.48543792039,B
-10.8830498132,1.04591908877,B
1.34161703891,4.4770107198,B
7.93978460757,9.57012565849,B
7.41142507654,6.85573479358,B
0.905774941077,5.03110483121,B
6.16653728033,8.10069743192,B
0.796566652473,4.11759172774,B
-4.20608888307,0.607971283051,B
8.30383343191,6.23131600933,B
2.50057284644,7.54392165969,B
9.26289325768,10.4990543889,B
-0.967232022941,5.44663136526,B
-2.71801186631,2.30651159427,B
-9.29409498896,0.083100733581,B
2.65180835532,4.49408982053,B
-2.58500756812,3.31193738074,B
-1.91607951752,5.00636714264,B
-0.506181701957,0.0507175966838,B
3.05834053644,7.02952143684,B
-5.322485028,0.394215325719,B
5.7925820808,5.59241050795,B
-3.00806832827,4.01705707628,B
1.24965918215,2.56056498288,B
5.30744984855,7.04615601316,B
1.63097687807,3.74917121738,B
4.2041311928,6.08695896961,B
-0.751420897749,4.22863141887,B
-1.36277668892,6.89592843734,B
2.48628734155,8.11254423545,B
3.27825536727,5.57611125359,B
9.63212051522,9.61194506686,B
6.44002369447,7.59324453713,B
6.43716490508,6.14091404525,B
2.82304661128,1.63117443752,B
2.75919717266,6.25045923824,B
10.6119462762,10.6861663222,B
10.0664205535,7.72587733807,B
-0.788654752952,5.75534731921,B
2.94096601702,4.50204596862,B
0.691175811004,3.84079277748,B
-4.67624596061,6.04363975048,B
8.8696516948,7.14669097229,B
9.10388074611,6.79857165827,B
10.594307057,9.16407935172,B
6.67301264322,8.24448253661,B
2.88023154968,6.30957423871,B
-0.709596803109,4.88732153295,B
3.38262317973,3.70211134378,B
6.52514330323,5.57784353511,B
13.9120113518,12.3929541492,B
-1.89674510856,5.14295327921,B
7.94212628471,6.86021847026,B
4.93196415994,7.02337217076,B
1.16842509493,5.46213972493,B
2.52779899557,6.92409104279,B
4.88653909903,6.75203463822,B
-0.125029054732,5.56024806702,B
7.17674905513,11.7820606237,B
0.276032894147,2.55920606381,B
-2.4494307373,6.40233749558,B
0.713555047155,2.95092294961,B
-3.46384536868,1.90318389167,B
-2.59325650653,4.12527797867,B
-1.18715703439,4.16874628802,B
-1.45054975639,2.96401626553,B
9.22846888325,8.96687476913,B
-2.7388119176,2.49852172608,B
-0.727080629888,2.8647952567,B
-5.65772091359,3.47896286807,B
-0.924541847164,3.59330374086,B
16.0352072685,11.3258588011,B
2.92503429005,7.27676318372,B
7.74804417048,4.45408308004,B
2.80971818303,5.03339306611,B
2.55799797798,9.66935702724,B
16.2074229135,11.2657645095,B
5.60442440661,8.05119454628,B
-0.310182369906,3.38304387415,B
4.73233627715,4.56033640895,B
11.0309590613,8.02887472707,B
1.78559958383,6.32215868773,B
3.58925765129,8.85539462399,B
-0.466100388686,2.3112016015,B
-9.73311858904,1.16566769839,B
-8.41608242033,1.11043418425,B
1.52296558883,6.93377081205,B
-8.66076560274,3.21392482392,B
-6.85050147419,-0.123667053738,B
3.3455780387,7.32339059409,B
0.690946988659,2.73142943626,B
2.04456396634,4.14664322848,B
10.3579007871,7.52263563761,B
-1.19971842165,3.8652775906,B
1.2895110815,5.95408459078,B
3.84484568638,7.64543209999,B
-8.89134234272,1.02757057492,B
3.16103298751,6.35944922005,B
0.0121227682708,3.99335385152,B
-1.03259304516,1.02996279599,B
6.6593778341,7.05564844151,B
6.13606837034,10.1017169122,B
2.1201935904,7.06424476732,B
7.66916313138,9.69540092923,B
-3.690356143,3.06955486768,B
1.27358731656,4.21943770646,B
3.38753120784,1.48283204865,B
-5.70434760781,1.46365023588,B
-3.75556056616,3.22508422731,B
-0.612782152662,6.20216666868,B
-0.919521693379,2.63667167461,B
3.79182236271,4.1935743481,B
-2.17164847435,3.50296627934,B
1.62050888607,3.99419827291,B
-2.17769531825,1.97141057483,B
5.50827720215,6.81067368391,B
11.5128682391,8.83316406799,B
0.224737069382,3.58344837666,B
5.53080851602,5.78572377821,B
2.03795757527,2.48968087585,B
-1.56505795306,4.13814151402,B
-1.87975982991,2.77507056719,B
0.16100876715,4.41310908378,B
3.25210891735,4.84160230295,B
-1.98697295665,-0.555906240525,B
2.78283045546,2.8992895014,B
1.37584071547,2.96541907955,B
-2.63506509887,4.14739867505,B
-2.41461746981,5.18075533344,B
1.24164915412,6.31457823998,B
0.00396916354891,1.72482820034,B
-2.95099312001,-1.92674615791,B
3.41128072,9.65565427273,B
3.37260335007,3.38625098397,B
1.3389021344,7.40394117085,B
-4.11418352234,2.90156540636,B
1.65428934947,3.27245202451,B
-0.699758499621,5.2509965586,B
6.02065585348,6.67774775526,B
-6.63156039264,-1.44506243431,B
0.823050913541,6.21673717541,B
-13.9199522183,-1.5923021523,B
1.68476189033,4.68404698283,B
7.09882471023,6.53705711646,B
5.54471741795,6.02095399153,B
-1.43995535781,4.6037046535,B
-1.85323335209,2.37500065779,B
-3.94394376844,1.83747639612,B
-4.66267972812,0.457776970803,B
-1.1967620249,3.82953123689,B
4.51938681861,4.48214014638,B
9.49802418915,6.28122945329,B
6.68893619791,6.95726272916,B
-4.1129524915,1.19406458516,B
1.05295646166,3.51012682872,B
-2.00904701282,5.01544704801,B
7.26454244794,9.17810634388,B
4.60817604819,6.13457295136,B
0.677746227198,8.07663089139,B
-6.80709661779,0.231020013506,B
5.29651795307,5.4485264797,B
-4.12258124325,4.21123778318,B
3.11483490159,7.86719308131,B
-2.36472971555,0.0306658562015,B
6.40301074283,5.0819208178,B
4.04976060392,7.79214785788,B
11.0587488933,8.14200189802,B
9.5064825478,7.49995008689,B
2.26929066683,5.52577729229,B
10.3322013974,8.16052495925,B
5.48714010054,8.31235963313,B
-0.0646639881446,3.11022022592,B
13.372601816,9.31164066246,B
-4.76568283411,0.505617058984,B
3.27740016089,5.10859717055,B
-0.537322218685,3.77303963625,B
1.83130171651,8.79884429754,B
-4.12560805498,4.08695242254,B
-1.94389619728,3.32611776299,B
3.12914620311,5.27697079534,B
2.0597163647,7.0552701819,B
12.068760042,8.90340619867,B
0.664285673128,2.94528402031,B
7.00366041214,6.44064873187,B
-2.19487232622,3.96454538707,B
9.03527531031,9.63765110493,B
7.25176614158,8.50995245729,B
-8.98210238206,-1.23216514609,B
2.52991390636,7.24536907489,B
2.96311969591,4.93471840446,B
1.85612885885,8.01731309975,B
5.12083124837,9.1911040646,B
4.41016855236,3.89315138402,B
11.7698389427,8.71313816197,B
-1.51873727118,2.11688420758,B
-6.39852468818,1.70812749142,B
-3.10180660692,2.50367873148,B
-1.07553480013,2.15433249209,B
0.397192050179,4.94777167337,B
-1.58301002116,5.03476715799,B
0.974595485062,4.40347225102,B
1.8647868274,4.93530262801,B
-1.71349772582,2.37530193017,B
4.84445097377,5.94878396889,B
4.41717407186,5.52218515167,B
-5.72707100917,-0.638136173309,B
3.1004948044,5.87269227474,B
6.83267542558,9.11196730583,B
2.04313169758,3.43523905711,B
0.660551410821,5.88758702815,B
-0.926010068821,1.87022020976,B
5.77869916062,5.06915738403,B
8.10349603423,8.58209639104,B
13.6736084314,11.1016641081,B
0.800492895638,3.99780757971,B
-0.266700730451,3.0271061998,B
7.19719631768,7.78157030964,B
-1.25494429989,1.0381477118,B
3.3477975675,3.05033676536,B
-1.74308699707,1.26345881686,B
5.09340227715,6.74427719664,B
10.1182477159,9.57363613577,B
10.1392086134,9.67851685076,B
0.90542215549,5.29965140677,B
-2.57756383765,2.65490195198,B
-2.58207739675,1.98126338595,B
-2.04804773433,-2.45560397758,B
4.45533050456,10.6063806685,B
3.11111369219,3.76235452944,B
2.63834463104,4.5795442018,B
2.0201790232,4.77548064877,B
10.1035587423,7.58961547726,B
7.86099328887,8.66498227204,B
-10.1933535221,-4.42417843516,B
-0.039342609145,5.31603891863,B
-0.238032682832,4.00467611119,B
-4.70059835729,-1.35164755775,B
4.06364114452,7.59507939626,B
5.49505459381,7.04731913062,B
11.7542411064,9.07875654444,B
4.98337180634,5.96269498405,B
-3.02529508263,3.24544389572,B
-2.00270071994,2.46517993647,B
4.92002329754,6.16416516831,B
4.16697807936,3.08130969713,B
2.28620514319,2.60077558322,B
5.92090287593,6.70858878434,B
11.2946110418,12.0766886954,B
5.89408793536,9.63308771336,B
-10.1359065087,-1.67364665457,B
3.63733439579,9.73846294018,B
-1.08717387111,0.842548290383,B
-2.79853067669,2.53518205051,B
7.34054510647,5.60335271751,B
-3.79585038977,-2.99881387045,B
0.174095066942,1.19891313293,B
-0.885664189391,2.30541011697,B
0.0104490589676,3.27163835669,B
4.93233801651,6.79125842655,B
3.01368693379,4.50223555064,B
-6.03538415825,1.91144810343,B
-6.75536410205,0.280748485583,B
-0.139740704037,0.675446932477,B
9.55596531964,7.8560915908,B
7.38100061446,9.06902157795,B
6.28149748252,7.1461483986,B
-0.00284018095376,6.21510926681,B
9.16212410918,11.5519796744,B
3.20307265505,3.49866462785,B
14.5735319512,13.5081011807,B
-1.8077718908,3.63594189973,B
7.96229984687,9.65461361979,B
-2.61472153494,1.57138726159,B
-1.99868921679,6.06775773204,B
17.271400744,14.3077340616,B
4.71361105129,7.05710572639,B
-11.1787316834,-0.350756747513,B
1.5783196542,7.92980973483,B
6.74855739827,4.79563885887,B
4.43562000758,6.38983866864,B
8.45155808475,8.57843784577,B
9.08181645181,7.97391877543,B
0.702041264325,4.53045467946,B
3.25449883718,4.45157009562,B
0.588233065254,7.43043582574,B
5.79716443742,7.3523026181,B
3.13319097541,5.0338738497,B
-2.95512046746,3.21946297834,B
0.687726008827,5.69862957403,B
10.8850152902,9.94198697498,B
-4.75287138261,0.0311845437268,B
-6.50062480325,-0.244538551503,B
2.77398227912,4.1600849616,B
7.9243804082,8.52558282843,B
-4.37093180999,-0.378048513005,B
2.0830469366,3.38210380882,B
-5.69679204176,-2.62354168041,B
2.62782686126,2.91638828941,B
1.69442543501,5.38432432216,B
-5.31597734178,3.0017497725,B
-1.14989621846,1.76206088609,B
1.68199140582,4.57627801653,B
0.546771426224,5.53472633589,B
0.378242598902,7.70673186475,B
9.42870350134,5.92934380438,B
0.382487790665,0.679962421278,B
6.86695634042,9.06657344012,B
-0.123118836433,4.4815859542,B
8.63957126256,8.68134009674,B
7.85272043281,12.1027138437,B
11.1325739463,10.5193420166,B
-6.79607961805,0.694135039073,B
7.49007422898,5.97583846564,B
-3.3672213888,3.96730797731,B
11.0000763078,7.95403073043,B
4.07899934841,4.89397911195,B
5.41694009045,4.53577258621,B
2.66868920191,5.0398167919,B
11.8286007824,9.04862748082,B
-5.78053064042,1.43956074375,B
-5.18213871724,1.4141186283,B
-0.238480103856,3.88566550012,B
6.49831657824,6.55432944242,B
-2.01856506932,1.98267925868,B
-7.04870776306,-2.14011828814,B
2.52241345604,6.43786104674,B
-0.114790467341,2.31426590636,B
1.15615947174,2.58605935067,B
-1.47330509258,4.13537579559,B
-1.33746156387,1.66281035742,B
0.54534956253,4.85147791153,B
5.17333834778,7.21797052062,B
-0.036147939065,5.24116723136,B
10.8751876325,10.895114905,B
2.55186791371,6.90518327613,B
-4.32517085578,3.07639860327,B
7.8419359204,9.39519365027,B
-0.103124783287,4.31259577051,B
-6.45579647116,-1.51134079519,B
4.58737581913,2.80330612611,B
-0.62837435166,6.71328042715,B
-3.56099794688,2.23572318734,B
-2.72271706853,4.15082612159,B
2.64158063395,4.72647813651,B
-2.18695921724,2.10414244569,B
3.67064967742,7.36912146679,B
4.42708012757,6.88839122646,B
6.61832989429,11.2550259891,B
2.75700705254,4.80643236277,B
5.64200459391,6.87717744511,B
0.894413794517,4.04569254244,B
0.395967130429,5.2707033955,B
-7.18188257386,-1.50676694354,B
-8.37242292072,2.08233753544,B
-2.98912841311,2.45941691978,B
0.970754492149,4.28250862128,B
5.55175002763,7.11400000028,B
2.20097727305,3.82833009349,B
5.90846499355,7.55172141277,B
-2.01712859046,1.55255491508,B
-5.18077861569,1.06855161063,B
2.17578548853,3.91233371804,B
9.13950933014,6.98028015428,B
1.50122185163,3.50438900472,B
0.196131444424,3.9438644996,B
1.10744267984,4.76159871411,B
6.38589586969,6.77793035329,B
1.97418800465,3.84604401771,B
4.30360815244,8.40389584531,B
5.5195063962,9.5085181673,B
0.983276749544,5.19144199387,B
3.72502382586,7.42842781793,B
7.38011114242,8.25296313523,B
6.6120150068,7.0243539264,B
7.44081810511,8.97533048357,B
6.05599774159,6.75461571191,B
-4.09713455805,2.71395709161,B
4.94974716752,8.08929113623,B
3.43763687395,6.32884749443,B
0.259198657554,2.83560650781,B
6.79817592393,6.98428800766,B
-5.47586306659,1.11266553345,B
1.32082693935,3.80769030502,B
9.23667429334,11.7153651275,B
-8.29147247861,2.88942765969,B
-4.11377673234,-1.21607603388,B
4.88365903672,4.56025683194,B
2.53847459453,4.73471671762,B
11.7553530324,8.37477029457,B
-0.23765480164,0.628964369422,B
2.14283260105,6.60686908185,B
-2.95606845737,5.45397325502,B
8.12727687279,6.96028151167,B
5.97131713127,8.58666553493,B
0.212413248527,6.73548335304,B
-3.79135643096,2.14568719824,B
-6.39183994304,-0.28653903436,B
-4.57410361073,2.30993830511,B
7.26192352114,9.82372011934,B
1.59872630999,5.33457254702,B
-6.35204693613,-0.185561212574,B
-3.66502963016,1.20620129878,B
-1.09154707595,5.28139593835,B
10.3535386877,10.5220226688,B
1.30349702824,7.46564270651,B
8.96696108182,7.9977384856,B
0.750326949439,3.64738246661,B
-0.73466366852,7.51295312167,B
1.18961956251,6.43374123084,B
2.69265064872,6.05507988508,B
3.11305235844,5.90773993188,B
0.0937739398439,4.76309383755,B
0.421850426306,1.6922714626,B
5.75865908789,5.07201500901,B
1.11675952593,4.14012130705,B
-2.33140670572,1.89262619661,B
-1.5671818423,4.02536433814,B
2.94546605948,5.81506340286,B
-0.424621491464,5.7840693775,B
-7.71594617401,0.0876175949806,B
-6.43861815451,-0.0217839759574,B
-0.569305955106,2.95715975726,B
-1.33578350273,1.18991820236,B
-3.09825145672,4.43742910568,B
-1.43587991622,2.0804837367,B
7.69731948603,11.4258871627,B
-2.1894304718,5.41149049039,B
4.5858971248,7.65398537741,B
5.87024133281,4.97330663805,B
10.8421605417,9.41357741522,B
7.69174585701,12.1363565251,B
0.055771604292,3.57903492156,B
7.61956612926,7.3597400834,B
7.57623571105,9.43071929755,B
14.4238131709,12.8526395412,B
3.62966940185,7.51967152847,B
-2.38741247748,0.858240348002,B
-0.152686481978,5.3562522165,B
-0.0149613975074,4.70382828067,B
-3.95830875335,2.8921650855,B
11.8932735466,11.7739756916,B
0.046466866297,4.95279883638,B
-0.191642806813,2.31687684286,B
-6.07445586653,1.19930103412,B
-3.01049153125,3.46290790829,B
-3.01008953715,1.4699810218,B
-3.53193591588,1.74503737954,B
-8.57652445558,1.82325776836,B
4.73661372539,7.00220880345,B
2.89930360345,4.87670752723,B
8.82296414912,10.1071982562,B
-5.28915414288,0.681059029274,B
-3.35739261384,5.13522455441,B
-5.25572454259,1.34264951983,B
-1.03861593377,4.19822571054,B
-0.0757844744506,2.14111065153,B
-10.5000345093,-0.729656064027,B
-8.27130923695,-1.35926281912,B
10.79281103,9.503222484,B
4.55361903218,6.61274113848,B
10.4575543505,7.22361860224,B
8.92818119541,5.80523008186,B
-5.62661630282,-0.701002724599,B
4.17545119117,6.03964408129,B
13.2477377487,9.05435346165,B
2.17843775042,7.3046824029,B
12.45015998,8.24685656849,B
-2.23569089311,5.43874922202,B
3.07023804331,8.07026538763,B
-6.36507473771,2.38481355382,B
2.69331285341,7.55532606339,B
5.11020268144,10.7926074154,B
9.22035173511,12.2635300095,B
-2.71896956061,1.25739253815,B
0.546848588354,2.94725684891,B
5.56757214342,7.37292569714,B
-3.70976886827,5.43730247873,B
1.5274729372,9.10473374426,B
-2.48080693426,2.92426886398,B
2.96707776932,3.83128811323,B
-0.616082066977,3.20841581002,B
-4.80193373154,-0.0866452601755,B
-2.76727884756,2.45541553438,B
-5.14895335504,0.565958127302,B
6.972283101,9.24198428943,B
-10.1982857776,0.368065417437,B
10.600642258,9.76875813745,B
3.87715346996,4.14640565335,B
-7.1253869787,1.0458188265,B
2.78913880936,4.55964129375,B
0.0108555094007,2.79056881058,B
9.67990591081,5.40515339635,B
5.77712119634,4.93786102699,B
-0.0385366077928,6.04311872707,B
2.75901943815,6.67105545138,B
-0.926702356273,1.04720802964,B
